student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
375,5.09,6.01,5.64,Declining,22,15,176,126,71.59,4.96,44,85.31,Low,2025-07-28,1,On Time,1,0,1,8,0,0,Average,No
376,6.92,7.16,7.06,Stable,22,18,176,145,82.39,7.53,40,94.95,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Good,No
377,6.99,6.79,6.87,Stable,20,17,160,136,85.0,7.24,38,91.17,Low,2025-07-27,0,On Time,0,0,0,8,2,0,Average,No
378,6.4,6.45,6.43,Stable,24,20,192,160,83.33,6.84,40,73.59,Low,2025-07-30,3,Late,0,0,0,8,0,0,Average,No
379,5.28,6.23,5.85,Declining,18,13,144,106,73.61,5.13,36,85.51,Low,2025-07-29,2,On Time,2,0,2,8,0,0,Average,No
380,4.76,5.62,5.28,Declining,20,16,160,131,81.88,4.63,38,83.93,Low,2025-07-27,0,On Time,0,0,0,8,1,0,Below Average,No
381,6.14,4.75,5.31,Improving,18,12,144,98,68.06,4.47,44,83.55,Low,2025-07-27,0,On Time,0,0,0,8,1,0,Below Average,No
382,6.58,6.43,6.49,Stable,24,20,192,162,84.38,5.74,36,72.54,Low,2025-07-29,2,On Time,0,0,0,8,1,1,Average,No
383,5.51,5.49,5.5,Stable,22,18,176,148,84.09,4.56,36,67.64,Low,2025-07-27,0,On Time,1,0,1,8,2,0,Average,No
384,7.51,6.98,7.19,Improving,18,16,144,130,90.28,7.2,44,93.65,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Good,No
385,6.94,5.89,6.31,Improving,22,18,176,149,84.66,6.33,42,81.31,Low,2025-07-27,0,On Time,0,1,1,8,1,0,Average,No
386,7.88,7.99,7.95,Stable,20,16,160,130,81.25,7.1,38,86.04,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Good,No
387,4.09,5.47,4.92,Declining,24,18,192,148,77.08,4.69,40,81.35,Low,2025-07-28,1,On Time,1,0,1,8,3,0,Below Average,Yes
388,4.98,6.03,5.61,Declining,22,16,176,129,73.3,5.26,44,83.58,Low,2025-07-30,3,Late,1,0,1,8,2,2,Average,No
389,4.23,5.72,5.12,Declining,18,10,144,87,60.42,4.28,44,89.28,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Below Average,No
390,6.84,5.42,5.99,Improving,20,15,160,121,75.62,5.79,42,68.84,Low,2025-07-28,1,On Time,0,0,0,8,0,0,Average,No
391,8.47,7.52,7.9,Improving,18,16,144,131,90.97,8.12,42,83.85,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Good,No
392,6.16,5.38,5.69,Improving,22,17,176,140,79.55,5.97,40,73.69,Low,2025-07-29,2,On Time,0,0,0,8,2,2,Average,No
393,5.2,5.03,5.1,Stable,24,20,192,162,84.38,4.58,38,77.06,Low,2025-07-29,2,On Time,0,0,0,8,0,0,Below Average,No
394,8.88,,8.88,Stable,18,17,18,17,94.44,8.88,17,84.37,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
395,6.23,,6.23,Stable,24,22,24,22,91.67,6.23,22,80.46,Medium,2025-07-28,1,On Time,0,0,0,1,1,0,Average,No
396,8.95,,8.95,Declining,22,21,22,21,95.45,8.95,21,87.28,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Excellent,No
397,7.67,,7.67,Stable,18,16,18,16,88.89,7.67,16,90.9,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
398,4.22,,4.22,Stable,22,14,22,14,63.64,4.22,14,63.64,High,2025-07-29,2,On Time,0,0,0,1,3,0,Below Average,Yes
399,6.45,,6.45,Improving,22,20,22,20,90.91,6.45,20,89.54,Medium,2025-08-03,7,Late,0,0,0,1,0,0,Average,No
400,5.53,,5.53,Improving,24,18,24,18,75.0,5.53,18,92.08,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
401,7.31,,7.31,Improving,20,16,20,16,80.0,7.31,16,94.92,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
402,5.89,,5.89,Improving,24,16,24,16,66.67,5.89,16,73.61,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
403,8.23,,8.23,Declining,20,19,20,19,95.0,8.23,19,87.86,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
404,6.09,,6.09,Declining,18,16,18,16,88.89,6.09,16,70.18,Medium,2025-07-28,1,On Time,0,0,0,1,0,0,Average,No
405,7.33,,7.33,Stable,22,19,22,19,86.36,7.33,19,79.54,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
406,7.79,,7.79,Declining,24,21,24,21,87.5,7.79,21,61.14,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
407,7.37,,7.37,Stable,20,16,20,16,80.0,7.37,16,72.67,Low,2025-07-29,2,On Time,0,0,0,1,0,0,Good,No
408,7.76,,7.76,Stable,18,14,18,14,77.78,7.76,14,61.01,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
409,6.17,,6.17,Stable,22,20,22,20,90.91,6.17,20,87.41,Medium,2025-07-29,2,On Time,0,1,1,1,1,1,Average,No
410,7.69,,7.69,Stable,18,15,18,15,83.33,7.69,15,61.76,Low,2025-07-28,1,On Time,0,1,1,1,0,0,Good,No
411,3.97,,3.97,Stable,22,11,22,11,50.0,3.97,11,70.14,High,2025-08-03,7,Late,0,0,0,1,3,2,Poor,Yes
412,4.89,,4.89,Stable,24,15,24,15,62.5,4.89,15,79.98,High,2025-07-27,0,On Time,0,0,0,1,1,1,Below Average,Yes
413,5.4,,5.4,Stable,22,17,22,17,77.27,5.4,17,89.64,Medium,2025-08-03,7,Late,0,0,0,1,1,1,Below Average,No
414,5.76,,5.76,Stable,22,17,22,17,77.27,5.76,17,68.73,Medium,2025-07-28,1,On Time,0,0,0,1,1,1,Average,No
415,3.96,,3.96,Stable,18,12,18,12,66.67,3.96,12,78.13,High,2025-08-16,20,Very Late,0,0,0,1,0,0,Poor,Yes
416,8.02,8.22,8.14,Stable,18,17,36,34,94.44,8.02,17,69.1,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
417,7.85,7.79,7.81,Stable,18,14,36,29,80.56,7.85,14,85.38,Low,2025-08-01,5,Late,0,0,0,2,0,0,Good,No
418,4.41,5.73,5.2,Declining,20,13,40,26,65.0,4.41,13,91.73,High,2025-07-27,0,On Time,1,0,1,2,1,1,Below Average,No
419,7.17,6.98,7.06,Stable,20,17,40,35,87.5,7.17,17,86.79,Low,2025-08-03,7,Late,0,0,0,2,0,0,Good,No
420,6.61,5.78,6.11,Improving,20,18,40,37,92.5,6.61,18,65.03,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Average,No
421,6.01,7.07,6.65,Declining,24,19,48,38,79.17,6.01,19,75.87,Medium,2025-08-03,7,Late,0,0,0,2,1,0,Average,No
422,7.76,7.51,7.61,Stable,22,20,44,41,93.18,7.76,20,91.81,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
423,5.39,5.39,5.39,Stable,20,14,40,29,72.5,5.39,14,65.89,Medium,2025-07-30,3,Late,1,1,2,2,0,0,Below Average,No
424,6.21,6.14,6.17,Stable,18,16,36,32,88.89,6.21,16,81.55,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Average,No
425,5.07,4.84,4.93,Stable,24,15,48,31,64.58,5.07,15,93.27,Medium,2025-07-27,0,On Time,1,0,1,2,4,1,Below Average,Yes
426,5.37,5.5,5.45,Stable,20,16,40,32,80.0,5.37,16,87.62,Medium,2025-07-27,0,On Time,0,0,0,2,1,1,Below Average,No
427,8.21,7.02,7.5,Improving,22,18,44,36,81.82,8.21,18,84.88,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
428,5.93,5.81,5.86,Stable,24,15,48,31,64.58,5.93,15,86.67,Medium,2025-07-29,2,On Time,1,0,1,2,2,1,Average,No
429,7.87,8.08,8.0,Stable,20,19,40,38,95.0,7.87,19,67.66,Low,2025-07-27,0,On Time,0,0,0,2,1,1,Good,No
430,5.21,5.36,5.3,Stable,22,16,44,32,72.73,5.21,16,80.76,Medium,2025-07-29,2,On Time,0,0,0,2,2,2,Below Average,No
431,7.66,7.84,7.77,Stable,24,19,48,39,81.25,7.66,19,93.59,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
432,8.4,7.06,7.6,Improving,18,15,36,31,86.11,8.4,15,76.69,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
433,7.72,6.99,7.28,Improving,20,18,40,36,90.0,7.72,18,91.2,Low,2025-07-27,0,On Time,0,1,1,2,0,0,Good,No
434,4.48,5.27,4.95,Declining,18,15,36,30,83.33,4.48,15,70.57,High,2025-07-28,1,On Time,1,1,2,2,1,1,Below Average,Yes
435,6.03,7.09,6.67,Declining,24,19,48,39,81.25,6.03,19,73.71,Medium,2025-07-27,0,On Time,1,1,2,2,1,0,Average,No
436,5.04,5.12,5.09,Stable,22,15,44,31,70.45,5.04,15,75.76,Medium,2025-07-27,0,On Time,1,0,1,2,1,1,Below Average,No
437,6.4,7.01,6.77,Declining,22,18,44,37,84.09,6.4,18,92.58,Medium,2025-08-01,5,Late,0,1,1,2,0,0,Average,No
438,6.07,6.83,6.53,Declining,20,16,40,33,82.5,6.07,16,76.49,Medium,2025-07-27,0,On Time,0,0,0,2,1,1,Average,No
439,5.27,5.16,5.2,Stable,22,16,66,50,75.76,4.81,36,69.92,Low,2025-08-01,5,Late,1,0,1,3,1,0,Below Average,No
440,6.5,6.67,6.6,Stable,22,17,66,53,80.3,5.62,42,94.36,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Average,No
441,6.24,5.66,5.89,Improving,18,13,54,41,75.93,5.03,42,73.79,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
442,8.52,7.7,8.03,Improving,22,21,66,65,98.48,7.78,38,89.86,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
443,7.3,7.41,7.37,Stable,22,18,66,56,84.85,6.96,40,88.06,Low,2025-07-27,0,On Time,0,1,1,3,0,0,Good,No
444,4.61,5.63,5.22,Declining,24,18,72,54,75.0,5.24,38,72.57,Low,2025-07-29,2,On Time,2,0,2,3,2,0,Below Average,No
445,6.78,5.76,6.17,Improving,20,16,60,49,81.67,5.81,36,79.97,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Average,No
446,4.03,5.34,4.82,Declining,24,16,72,50,69.44,4.8,40,82.93,Low,2025-08-01,5,Late,2,0,2,3,2,0,Below Average,Yes
447,7.57,7.56,7.56,Stable,24,21,72,64,88.89,7.77,40,72.39,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Good,No
448,6.66,7.3,7.04,Declining,22,19,66,57,86.36,6.83,42,71.72,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
449,8.41,8.39,8.4,Stable,20,19,60,58,96.67,8.07,44,71.46,Low,2025-08-01,5,Late,0,0,0,3,0,0,Good,No
450,5.24,5.83,5.59,Declining,22,14,66,44,66.67,4.91,42,66.59,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Average,No
451,5.85,6.87,6.46,Declining,20,17,60,51,85.0,6.49,36,69.41,Low,2025-07-28,1,On Time,2,0,2,3,0,0,Average,No
452,7.97,7.73,7.83,Stable,20,18,60,55,91.67,7.54,44,74.85,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
453,7.67,6.82,7.16,Improving,20,16,60,49,81.67,6.47,44,92.32,Low,2025-07-30,3,Late,1,0,1,3,0,0,Good,No
454,6.69,6.92,6.83,Stable,20,17,60,52,86.67,6.72,44,87.43,Low,2025-07-27,0,On Time,0,0,0,3,2,2,Average,No
455,8.42,8.41,8.41,Stable,24,22,72,68,94.44,8.86,42,75.01,Low,2025-08-03,7,Late,0,0,0,3,0,0,Good,No
456,6.73,5.84,6.2,Improving,24,21,72,65,90.28,5.77,44,79.3,Low,2025-07-27,0,On Time,1,0,1,3,2,1,Average,No
457,5.08,6.47,5.91,Declining,20,13,60,41,68.33,5.37,36,67.57,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Average,No
458,6.57,7.43,7.09,Declining,20,16,60,50,83.33,6.68,36,86.33,Low,2025-08-01,5,Late,1,0,1,3,0,0,Good,No
459,6.54,6.48,6.5,Stable,24,21,72,64,88.89,5.83,38,79.44,Low,2025-07-27,0,On Time,2,0,2,3,2,2,Average,No
460,5.88,6.6,6.31,Declining,24,21,96,85,88.54,5.96,40,71.47,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Average,No
461,5.7,5.48,5.57,Stable,20,13,80,55,68.75,4.86,36,66.25,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Average,No
462,5.82,5.53,5.65,Stable,20,16,80,65,81.25,5.71,36,78.52,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Average,No
463,7.18,6.61,6.84,Improving,24,22,96,88,91.67,7.3,40,74.74,Low,2025-07-30,3,Late,0,0,0,4,1,1,Average,No
464,6.28,4.9,5.45,Improving,18,14,72,57,79.17,4.65,40,90.57,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Below Average,No
465,5.15,6.22,5.79,Declining,24,18,96,74,77.08,5.9,40,78.5,Low,2025-08-01,5,Late,0,0,0,4,0,0,Average,No
466,5.55,6.95,6.39,Declining,18,14,72,57,79.17,5.69,38,84.26,Low,2025-07-27,0,On Time,2,1,3,4,1,1,Average,No
467,6.29,5.2,5.64,Improving,22,15,88,60,68.18,5.14,38,80.02,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
468,5.8,6.7,6.34,Declining,20,16,80,67,83.75,5.82,44,93.94,Low,2025-07-29,2,On Time,1,0,1,4,1,0,Average,No
469,8.48,7.48,7.88,Improving,18,15,72,62,86.11,7.01,42,77.94,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
470,7.84,7.57,7.68,Stable,18,15,72,62,86.11,7.85,44,68.41,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
471,6.75,6.04,6.32,Improving,24,19,96,78,81.25,5.41,42,78.4,Low,2025-08-01,5,Late,1,0,1,4,1,1,Average,No
472,7.04,6.87,6.94,Stable,18,16,72,64,88.89,7.29,36,66.79,Low,2025-07-27,0,On Time,0,1,1,4,1,1,Average,No
473,7.6,7.56,7.58,Stable,18,16,72,64,88.89,7.61,42,88.27,Low,2025-08-11,15,Very Late,0,0,0,4,0,0,Good,No
474,4.75,6.03,5.52,Declining,18,15,72,61,84.72,5.52,40,70.87,Low,2025-08-01,5,Late,0,0,0,4,0,0,Average,No
475,4.35,4.94,4.7,Declining,24,19,96,76,79.17,4.3,36,85.19,Low,2025-07-27,0,On Time,2,0,2,4,3,0,Below Average,Yes
476,4.24,4.84,4.6,Declining,18,14,72,58,80.56,3.84,40,88.38,Low,2025-07-27,0,On Time,1,0,1,4,2,2,Below Average,Yes
477,7.76,6.95,7.27,Improving,24,21,96,84,87.5,6.34,40,78.27,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Good,No
478,5.62,5.9,5.79,Stable,22,16,88,66,75.0,6.19,44,92.88,Low,2025-08-06,10,Very Late,0,0,0,4,0,0,Average,No
479,6.28,6.5,6.41,Stable,18,16,72,66,91.67,5.44,40,80.97,Low,2025-08-01,5,Late,0,0,0,4,1,1,Average,No
480,7.25,7.13,7.18,Stable,24,19,96,79,82.29,6.44,40,94.88,Low,2025-07-30,3,Late,0,0,0,4,0,0,Good,No
481,5.79,5.74,5.76,Stable,22,16,110,83,75.45,5.51,40,91.88,Low,2025-07-30,3,Late,1,0,1,5,2,2,Average,No
482,7.68,6.85,7.18,Improving,24,21,120,108,90.0,6.7,42,77.71,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
483,7.47,7.41,7.43,Stable,24,20,120,100,83.33,7.5,40,93.31,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
484,8.11,7.45,7.71,Improving,18,16,90,81,90.0,7.5,36,76.71,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
485,5.75,5.77,5.76,Stable,24,19,120,96,80.0,5.9,38,67.64,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
486,8.35,8.34,8.34,Stable,20,19,100,96,96.0,8.35,40,80.03,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
487,6.81,5.53,6.04,Improving,22,19,110,97,88.18,5.11,44,77.8,Low,2025-08-01,5,Late,0,0,0,5,1,0,Average,No
488,6.37,6.63,6.53,Stable,24,22,120,112,93.33,6.68,38,86.47,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Average,No
489,7.8,6.6,7.08,Improving,22,17,110,89,80.91,6.48,42,81.5,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
490,8.11,8.33,8.24,Stable,24,23,120,118,98.33,8.32,42,92.66,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
491,6.33,6.15,6.22,Stable,24,20,120,104,86.67,5.29,40,89.04,Low,2025-08-03,7,Late,0,0,0,5,0,0,Average,No
492,5.28,5.57,5.45,Stable,18,14,90,70,77.78,4.7,44,68.32,Low,2025-07-27,0,On Time,1,1,2,5,2,0,Below Average,No
493,8.33,7.25,7.68,Improving,22,18,110,94,85.45,7.27,44,94.79,Low,2025-08-03,7,Late,0,0,0,5,0,0,Good,No
494,7.57,6.34,6.83,Improving,24,21,120,107,89.17,6.71,44,91.8,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Average,No
495,6.49,6.31,6.38,Stable,24,20,120,103,85.83,6.11,44,93.71,Low,2025-07-30,3,Late,1,0,1,5,0,0,Average,No
496,4.53,5.96,5.39,Declining,22,14,110,70,63.64,5.79,36,76.48,Low,2025-07-27,0,On Time,1,0,1,5,1,1,Below Average,No
497,7.69,6.47,6.96,Improving,22,20,110,101,91.82,7.01,42,68.58,Low,2025-08-01,5,Late,0,0,0,5,1,1,Average,No
498,6.47,6.27,6.35,Stable,18,16,90,83,92.22,6.37,36,78.02,Low,2025-07-28,1,On Time,1,0,1,5,0,0,Average,No
499,7.71,7.79,7.76,Stable,24,19,120,98,81.67,6.92,42,88.94,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
500,6.36,5.06,5.58,Improving,20,13,100,68,68.0,5.03,42,91.06,Low,2025-07-28,1,On Time,2,0,2,5,1,1,Average,No
501,7.24,7.16,7.19,Stable,18,16,108,99,91.67,7.42,42,89.54,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
502,7.41,6.55,6.89,Improving,22,18,132,108,81.82,6.6,42,78.98,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
503,4.03,5.16,4.71,Declining,24,19,144,114,79.17,4.12,44,86.36,Low,2025-07-27,0,On Time,3,0,3,6,3,0,Below Average,Yes
504,8.59,7.47,7.92,Improving,20,17,120,107,89.17,7.15,42,76.01,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
505,7.37,7.55,7.48,Stable,24,20,144,123,85.42,6.49,44,65.04,Low,2025-07-28,1,On Time,1,0,1,6,0,0,Good,No
506,7.09,5.9,6.38,Improving,18,15,108,90,83.33,6.79,44,83.96,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
507,7.83,7.08,7.38,Improving,24,21,144,129,89.58,7.17,38,87.44,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
508,6.11,6.91,6.59,Declining,18,16,108,98,90.74,7.07,44,74.82,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
509,5.37,6.08,5.8,Declining,24,14,144,89,61.81,5.3,44,66.14,Low,2025-07-27,0,On Time,1,0,1,6,2,1,Average,No
510,6.47,6.34,6.39,Stable,24,20,144,123,85.42,5.61,42,75.93,Low,2025-08-03,7,Late,1,0,1,6,1,1,Average,No
511,5.61,5.59,5.6,Stable,20,12,120,77,64.17,5.77,40,93.13,Low,2025-08-03,7,Late,0,0,0,6,2,1,Average,No
512,7.12,5.92,6.4,Improving,22,19,132,115,87.12,6.78,44,68.06,Low,2025-07-29,2,On Time,0,1,1,6,1,1,Average,No
513,5.3,5.47,5.4,Stable,20,13,120,82,68.33,5.28,38,84.38,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Below Average,No
514,5.45,5.46,5.46,Stable,18,12,108,74,68.52,4.62,44,69.59,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No
515,6.15,5.95,6.03,Stable,18,14,108,87,80.56,5.55,36,88.04,Low,2025-07-27,0,On Time,0,0,0,6,1,0,Average,No
516,5.34,6.39,5.97,Declining,22,16,132,100,75.76,5.57,42,72.15,Low,2025-08-01,5,Late,2,0,2,6,0,0,Average,No
517,7.65,7.5,7.56,Stable,20,17,120,106,88.33,7.58,36,70.83,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
518,5.79,5.84,5.82,Stable,22,16,132,97,73.48,4.89,36,90.4,Low,2025-08-01,5,Late,0,0,0,6,0,0,Average,No
519,6.44,6.18,6.28,Stable,20,16,120,96,80.0,5.55,44,69.1,Low,2025-07-27,0,On Time,1,0,1,6,1,1,Average,No
520,6.81,5.79,6.2,Improving,20,18,120,113,94.17,5.55,38,83.7,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
521,6.55,7.15,6.91,Declining,18,15,126,105,83.33,6.9,44,83.83,Low,2025-08-06,10,Very Late,2,0,2,7,0,0,Average,No
522,6.73,7.03,6.91,Stable,18,14,126,102,80.95,6.83,40,75.08,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
523,5.99,5.85,5.91,Stable,18,11,126,79,62.7,5.0,42,70.4,Low,2025-08-11,15,Very Late,0,0,0,7,0,0,Average,No
524,7.26,7.42,7.36,Stable,22,18,154,132,85.71,6.67,44,77.85,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No
525,4.3,5.49,5.01,Declining,20,12,140,85,60.71,4.95,36,81.07,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Below Average,No
526,6.06,6.29,6.2,Stable,24,22,168,158,94.05,5.48,42,86.89,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Average,No
527,8.51,7.64,7.99,Improving,18,14,126,104,82.54,8.18,40,88.51,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No
528,6.88,8.3,7.73,Declining,18,16,126,118,93.65,7.87,40,93.11,Low,2025-08-03,7,Late,1,0,1,7,0,0,Good,No
529,4.32,5.78,5.2,Declining,18,13,126,92,73.02,5.16,40,68.76,Low,2025-08-03,7,Late,0,0,0,7,1,1,Below Average,No
530,8.25,7.99,8.09,Stable,18,17,126,124,98.41,7.36,40,77.17,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
531,6.94,6.98,6.96,Stable,24,19,168,138,82.14,6.04,40,94.51,Low,2025-07-27,0,On Time,1,1,2,7,1,1,Average,No
532,4.29,5.28,4.88,Declining,22,17,154,124,80.52,5.15,38,75.94,Low,2025-07-28,1,On Time,3,0,3,7,4,1,Below Average,Yes
533,6.18,6.23,6.21,Stable,24,20,168,146,86.9,5.48,40,89.73,Low,2025-07-28,1,On Time,0,0,0,7,2,1,Average,No
534,6.1,5.96,6.02,Stable,18,15,126,109,86.51,5.5,40,89.7,Low,2025-07-27,0,On Time,1,0,1,7,1,1,Average,No
535,7.6,7.85,7.75,Stable,22,19,154,138,89.61,7.04,44,67.29,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No
536,6.64,6.83,6.75,Stable,18,17,126,119,94.44,6.38,42,83.01,Low,2025-07-30,3,Late,0,0,0,7,1,1,Average,No
537,6.39,6.3,6.34,Stable,24,22,168,154,91.67,5.47,38,81.29,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No
538,8.75,7.47,7.98,Improving,24,21,168,147,87.5,7.15,44,82.62,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
539,5.34,5.13,5.21,Stable,24,17,168,124,73.81,4.85,42,78.15,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Below Average,No
540,5.35,5.22,5.27,Stable,20,13,160,106,66.25,5.14,44,74.99,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Below Average,No
541,8.59,7.71,8.06,Improving,18,17,144,139,96.53,8.55,40,85.83,Low,2025-07-29,2,On Time,0,0,0,8,0,0,Good,No
542,6.01,6.13,6.08,Stable,22,19,176,153,86.93,5.19,38,70.64,Low,2025-07-28,1,On Time,1,0,1,8,0,0,Average,No
543,4.4,5.84,5.26,Declining,18,12,144,98,68.06,4.31,40,68.41,Low,2025-07-27,0,On Time,0,0,0,8,1,1,Below Average,No
544,7.91,7.8,7.84,Stable,18,16,144,134,93.06,7.93,44,78.82,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Good,No
545,5.21,5.44,5.35,Stable,20,12,160,98,61.25,4.46,40,73.08,Low,2025-07-28,1,On Time,1,0,1,8,1,1,Below Average,No
546,6.79,5.85,6.23,Improving,24,21,192,174,90.62,5.36,42,81.7,Low,2025-07-30,3,Late,0,0,0,8,1,1,Average,No
547,7.16,5.96,6.44,Improving,22,20,176,162,92.05,6.63,38,69.19,Low,2025-08-03,7,Late,0,0,0,8,0,0,Average,No
548,5.8,5.89,5.85,Stable,24,15,192,120,62.5,5.73,36,94.4,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Average,No
549,6.27,6.14,6.19,Stable,20,18,160,144,90.0,6.33,40,65.99,Low,2025-07-29,2,On Time,0,0,0,8,0,0,Average,No
550,5.12,5.41,5.29,Stable,20,13,160,108,67.5,5.06,44,90.28,Low,2025-08-06,10,Very Late,1,0,1,8,2,2,Below Average,No
551,5.93,6.23,6.11,Stable,22,19,176,154,87.5,5.38,36,78.03,Low,2025-07-27,0,On Time,1,0,1,8,0,0,Average,No
552,6.25,6.92,6.65,Declining,18,14,144,116,80.56,6.75,40,91.85,Low,2025-07-27,0,On Time,1,0,1,8,0,0,Average,No
553,6.75,6.59,6.65,Stable,20,17,160,140,87.5,6.77,40,76.8,Low,2025-08-03,7,Late,0,0,0,8,0,0,Average,No
554,5.24,5.17,5.2,Stable,18,13,144,107,74.31,5.67,42,67.89,Low,2025-07-27,0,On Time,1,0,1,8,0,0,Below Average,No
555,8.04,7.79,7.89,Stable,20,18,160,149,93.12,8.13,42,81.2,Low,2025-08-16,20,Very Late,0,0,0,8,0,0,Good,No
556,7.71,6.27,6.85,Improving,24,22,192,180,93.75,6.28,42,91.02,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Average,No
557,7.43,7.45,7.44,Stable,24,19,192,158,82.29,6.78,38,78.05,Low,2025-07-27,0,On Time,0,0,0,8,0,0,Good,No
558,8.84,7.59,8.09,Improving,22,21,176,173,98.3,7.79,36,83.39,Low,2025-07-29,2,On Time,0,0,0,8,0,0,Good,No
559,4.1,,4.1,Declining,18,14,18,14,77.78,4.1,14,85.23,High,2025-07-27,0,On Time,0,0,0,1,2,2,Below Average,Yes
560,9.55,,9.55,Declining,22,21,22,21,95.45,9.55,21,67.57,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Excellent,No
561,5.85,,5.85,Stable,24,15,24,15,62.5,5.85,15,75.98,Medium,2025-07-27,0,On Time,0,0,0,1,1,0,Average,No
562,4.27,,4.27,Stable,22,17,22,17,77.27,4.27,17,85.8,High,2025-07-27,0,On Time,0,0,0,1,3,2,Below Average,Yes
